bssid	lat	lon
88252CCC6ABD	40.48431472373	-3.7219690133466
00A026809F94	40.47871973963	-3.7116458885185
00265BD82788	40.481563837917	-3.7193291625
F4C714B96DA3	40.479768138679	-3.7119922181112
001A2BAA195A	40.482048437881	-3.7174799576423
001A2B8A1BF6	40.481358062847	-3.7203757325
E069952C3040	40.481554489315	-3.7139868031548
0019708A37FF	40.484710458498	-3.7212663532234
5C338ECF7412	40.48135518375	-3.7165936941667
7071BCF03ED9	40.481681095592	-3.7170018279671
6416F0EE6F99	40.482390791655	-3.7208964127612
3872C0C4E0C9	40.47998133197	-3.7110267611334
723DFF4DBE1C	40.480654447704	-3.716139694717
3872C0F8A004	40.481728924217	-3.7170802617093
841B5EB504CD	40.481157512417	-3.71392365175
002275E6720F	40.481765126806	-3.7208037266667
001F3AC84985	40.481078977875	-3.7154916176667
001A2B86AAA6	40.481183485927	-3.7163071976359
0023F8D93610	40.481504266627	-3.714510316078
001A2B8DC7D8	40.484908765778	-3.7215082042222
9027E45C4AA2	40.481866121886	-3.7207915600938
6416F0DD5317	40.479696836508	-3.7122955385899
9027E45C4AA1	40.481902826994	-3.7207945057321
E06995E77315	40.479045070444	-3.7117602551111
0002CF8A189F	40.481340997018	-3.7162162510526
008EF2B9E91B	40.481577273287	-3.717067287037
64680C884AA9	40.484077960417	-3.7209258154167
001A2B63964B	40.479903929278	-3.7127501416667
001915D6448C	40.483959904583	-3.7212524686111
DC0B1A98AEEA	40.48081458554	-3.7131671140385
8C0CA3276215	40.483387904018	-3.7209219678082
6470024F9D12	40.481855176129	-3.7173061703256
001A2B8BF12A	40.481766388021	-3.7207921698863
64680C827566	40.480001374286	-3.7122000685714
001A2BA57163	40.480181217935	-3.7127954755812
3872C0464CB7	40.48258372035	-3.7209446659032
80B686D45E5D	40.481008837817	-3.7093774721695
841B5EB504B3	40.478726076863	-3.7116219780392
5C338EBEFFBF	40.480515175	-3.7161623597436
3872C0EE1112	40.482272509304	-3.7208789364286
F43E618C8301	40.479967950958	-3.7129762730525
C0AC540011D9	40.481958956934	-3.7208364695
001A2B8F22F2	40.484347831928	-3.7211948340771
001A2B96D64E	40.48248292928	-3.7209000521532
001A2B927D81	40.481077471882	-3.7162029497126
00805A4B185D	40.485447388551	-3.7226764435507
D0AEECEFAD50	40.481650928333	-3.7194411846667
5C338ECFF12B	40.481331808332	-3.7151033043094
02189B6B453F	40.483797342083	-3.72095869125
C0D0443BC859	40.481801429653	-3.7171626463649
001A2BAA198F	40.480297517227	-3.7133486265203
0013F7978876	40.482849794161	-3.7213257002541
14D64DF59FBA	40.483990670667	-3.7209508611111
62A8E4CBF998	40.481273172424	-3.7128096493939
507E5D3B1AD2	40.481842604616	-3.7172632798555
CC96A04E0589	40.481615233543	-3.719486425368
00A0267C6C78	40.483161713375	-3.7212205569333
743170AF46E0	40.480440459167	-3.71235188
E06995BCF7AD	40.483883723696	-3.7209332646865
001A2B92A3D4	40.479483162619	-3.7128370685714
0023F8C0066D	40.480055157761	-3.7120920633919
001A2B80F0A4	40.481982691852	-3.7180772662963
001A2B13C5EC	40.481769629167	-3.7188376108333
8C0CA32CDFEF	40.481364951441	-3.7142690473874
001915D0D5D8	40.479585599957	-3.7110417808974
64680CF02FE3	40.481337379258	-3.7156089133628
E0915360A29E	40.478885092963	-3.7116737407407
001A2B8ADC41	40.479969087368	-3.7121572084211
001A2B944F07	40.481227532117	-3.7151510063417
507E5D66EB26	40.478886512105	-3.7110240559649
62C06F428D18	40.480353438527	-3.7125064380374
001638F2EEE5	40.483690829978	-3.7219886098065
001915D02B6C	40.481440420833	-3.71345855
001A2B8F3D64	40.479492333341	-3.7103948670115
00189B4027E4	40.481701658494	-3.7205563991879
E09153226996	40.484456470333	-3.7228156226667
0011F5DDBCDD	40.479525232	-3.7127705638333
743170C17E8F	40.483760929815	-3.7209320055093
DC0B1A99FCE6	40.481636166566	-3.7133139316162
E0915341A49F	40.481244595238	-3.7199692504762
E06995F6A57A	40.484652902706	-3.721217199451
8C0CA32C990E	40.481666306103	-3.7193823404206
64680CDAFF5D	40.481128292358	-3.713757483252
001A2B8F3D52	40.481528775833	-3.7144521125
001F9FD4C3F7	40.483607241111	-3.7217621499145
5C338EC07BCE	40.483247680701	-3.7210324177237
001D604FF9CC	40.480997230994	-3.7158157410897
E0915362F13F	40.483728472361	-3.7221628284722
00194BB44ED9	40.480930046567	-3.7159224838806
E0915362F13E	40.483719786552	-3.7221804642529
5CD9987DC8C9	40.48125937	-3.7200839244444
083E8E1C6EC8	40.481438559002	-3.7203003494302
002722BC205D	40.480614316774	-3.7142916195225
008EF2B9CD31	40.481257852222	-3.7201750924603
001A2B8FCE97	40.481392565	-3.714706505
001A2B927FA1	40.481206991806	-3.7151968845139
2CB05DC5E431	40.481116226667	-3.7137725928889
C86C87A7ED46	40.481918718333	-3.7181396079167
74317011B4A3	40.486448227917	-3.72279672625
00222D453135	40.48021944746	-3.7123114022222
001A2B8D6C7C	40.485557591429	-3.7223155916667
00A0268076AC	40.480615538889	-3.7159734794444
001A2B974B74	40.482357441312	-3.7210052233473
E4C1467124A1	40.481506348333	-3.7169841216667
841B5EB47F17	40.4815389326	-3.7194912823885
6416F04FB61C	40.481670438005	-3.7170569450591
001A2B8FEF0C	40.479331326361	-3.7121358132313
0002CFBD9295	40.481407416541	-3.7204308250902
0023F8836EB9	40.480964036523	-3.7131852939584
5C353B4F540C	40.481532009424	-3.7139820549091
DC0B1AA5E05A	40.480947122198	-3.713124171029
00197089453D	40.483600689167	-3.7217208791667
001A2B948532	40.485339190333	-3.7217059026667
62D15E8F74B4	40.479035452	-3.710343238
001915CE0A52	40.479696059649	-3.7120877674561
00013874C9F9	40.481374982	-3.7204070546667
001A2B8BC115	40.480527319104	-3.7129562521644
64680C805AC4	40.485531540417	-3.7219765266667
C0AC5402F1C8	40.478719751569	-3.7116007933333
001A2B9081BF	40.4797610571	-3.711607494
DC0B1A6EAE8A	40.484351771905	-3.7209231166667
C03F0EFF31EA	40.483431477742	-3.7210672104743
00259C7EB489	40.484471521333	-3.7209500753333
000138F88557	40.480648230139	-3.7142370627999
000138F88556	40.480800373545	-3.7144802880121
E09153409B6E	40.481641324	-3.714464318
C0AC5402D88B	40.481225343098	-3.7163997995833
404A039F7F5B	40.480212430882	-3.712711513698
8C0CA3263071	40.481662271333	-3.7190137741667
E0699541495D	40.484759384337	-3.7212816747896
001A2B8DA141	40.481581220352	-3.7196062892637
0023F8B7F458	40.480827960778	-3.7130550162222
8C0CA32CE37A	40.48124295	-3.7127647733333
001A2BAB6FC0	40.481167523377	-3.716308815182
001A2B94796C	40.481518215057	-3.7194855439878
0002CF8411B3	40.479488442222	-3.7128906122222
0013499EAAE3	40.48053736	-3.71635319
001A2B8F3296	40.4843734792	-3.7209257204
BC14014CDB58	40.483634583744	-3.7211228022519
F88E8503ED02	40.481922859294	-3.7208154150828
E091532993C1	40.481601053281	-3.7194961049849
C0AC54030E6F	40.481949535738	-3.7208180829276
001A2B8F3293	40.480077820833	-3.712833097601
64680C430496	40.481098090315	-3.7160681924907
001A2B8DE4C6	40.484283503569	-3.7226832024484
001A2BAD5C17	40.481605227901	-3.7141951674074
3872C0B386A5	40.481988875528	-3.717888660795
001A2B80EACB	40.481272983889	-3.71399829
38607799902D	40.481579025117	-3.719582769408
0024D12A2DD5	40.482317764167	-3.7209793916667
3872C0992A49	40.4816929305	-3.7191651207292
0876FF39CC60	40.479696532361	-3.7125280151389
64680C08D028	40.481191573073	-3.7154888689592
001A2B974797	40.481671901679	-3.7203279948363
3872C0B3A815	40.479830657648	-3.7119958641481
3872C0B07843	40.481482669524	-3.7129260409524
001915D270D9	40.481943765977	-3.7134224717241
002163BCCAE7	40.479748914167	-3.7123196241667
E091532CF2A6	40.478934854412	-3.7107256261491
E0915321E763	40.484947554935	-3.7215856778788
E091533FAE37	40.48198342641	-3.7136368669231
001915C90804	40.481662289722	-3.7190108027778
001A2BAA2E7F	40.483736134417	-3.7224437
001A2BA8C727	40.4836561075	-3.7218223029167
001FE2CD1425	40.48076787865	-3.7160103209283
001A2BA9A1C9	40.485722564103	-3.7187528162393
001A2B9EC596	40.480788211333	-3.7129287345
507E5D0343F8	40.482643416777	-3.7209265474872
001A2BACB229	40.484233175133	-3.7213620442181
2CB05DE69013	40.482043063725	-3.7174092303917
001B2FB7B7B0	40.481269372593	-3.7202182132325
0019703E1600	40.481991220303	-3.7177908490909
BC1401443D08	40.479540879412	-3.7129266566667
008EF2C67342	40.481826009528	-3.7186046635556
001A2B9757ED	40.480961107775	-3.713525711711
74888B958071	40.480776551111	-3.7160076493827
001A2B4ED96F	40.481573660973	-3.7194681562416
0019703E854C	40.483785949275	-3.7225222747101
404A039ED291	40.480844925	-3.713548955
001A2B92AE39	40.483739373259	-3.7224485678519
001A2B942EE6	40.484768922229	-3.721141054584
BC7670F8B019	40.48312610123	-3.7209883006845
2CB05DF32C59	40.481329151152	-3.7198752079203
001A2B88B703	40.481639599556	-3.7190665146667
623DFF5135C0	40.479491044167	-3.7128992725
3872C0C9FFBF	40.482419901707	-3.7209264338904
001A2B8FEF68	40.483586358559	-3.7217734796396
404A03D5C533	40.479614881481	-3.712526817037
C8D15E6994C0	40.4812761	-3.7200162
001A2BAB06F9	40.479991100476	-3.7121706542857
001A2B6BBE8D	40.481137571602	-3.7160923368997
849CA68D0B7F	40.480510745476	-3.7161218404762
001A2B9461FD	40.483436227101	-3.7213929831884
00036F7D9A2C	40.480511941667	-3.7161905196667
849CA64C375E	40.480751698333	-3.7126001163333
001BB10075E7	40.48066693	-3.7136385166667
849CA686B151	40.48120387873	-3.7139939155556
F43E61A08D0D	40.480001450833	-3.7122028420833
0024B2B957E4	40.48562563	-3.722163825
001A2B89DE89	40.480518591769	-3.7161803978912
C0AC5401A644	40.481374547215	-3.7164536491531
68B6FC055B88	40.481596738218	-3.7205093025377
0023F890DAE7	40.479578653566	-3.7116761910112
849CA67AEA9B	40.481568826905	-3.7142518147619
001A2B88B3C0	40.480009985525	-3.712265378958
001A2B9757CD	40.479682929894	-3.7120580349603
A021B7F80437	40.482257406999	-3.7208905644243
00264D497262	40.479730795459	-3.7124386149952
507E5D8BCE07	40.482572584254	-3.7209622434912
00A026806EC8	40.48098073	-3.71569873
E06995F6625E	40.481183464	-3.7139079793333
001A2B8DAA8D	40.483801823269	-3.7220887593205
D0AEECD486C4	40.481981079583	-3.7180818979167
0013F7964238	40.479559651206	-3.712213433167
00188413BD31	40.481189145778	-3.713444142
00188413BD32	40.481211904758	-3.7134592569394
0002CF78A852	40.48376083746	-3.722537878254
001A2BAB5583	40.485374251089	-3.7218667236206
6AC06F43FFD8	40.48480428381	-3.7213523648571
001A2BA52E62	40.479494425905	-3.7112791979276
002215ACDECD	40.483971947778	-3.7209134377778
8C0CA32C879A	40.479205632901	-3.7104801840048
3872C0AACFD8	40.482046368889	-3.7174382033333
D0AEECEF4D78	40.4805190018	-3.7161902348667
74888B811EE1	40.481766144748	-3.7171697108235
849CA67AE1B9	40.481433500258	-3.7167835915152
008EF2C67388	40.480982142143	-3.7156691383333
001A2B8ECE33	40.479809521736	-3.7123212407639
5CD9987EE73F	40.481636610955	-3.7200439143036
D0AEECDF8C84	40.482301043889	-3.7209900916667
E09153425601	40.486777113285	-3.722800016423
001A2B8AF6BB	40.48514462146	-3.7216755126032
5C338E0B9877	40.480110515214	-3.7143139202137
8C0CA329462A	40.47883908	-3.7116676466667
001A2B8DEB9E	40.484046006056	-3.7209568237089
001A2B92968D	40.480827878567	-3.7160046985047
5C353B33E69A	40.481875971556	-3.7172697401667
001A2B8CD4CA	40.485398572118	-3.7219127234933
841B5EB4C7E6	40.482331023333	-3.72093934
0023691AD593	40.480548907619	-3.716045742381
001A2BAA0AD0	40.47968469	-3.71215719
001A2B8CF286	40.484852619167	-3.722797685625
507E5D349ACF	40.482317128788	-3.7209721948485
A021B74C14AF	40.484471521333	-3.7209500753333
626BD36EF908	40.481846087748	-3.7172749850827
00A026818F04	40.480828265	-3.7126167925
00248C18D33E	40.48248209654	-3.7209305379819
62A8E4C97A54	40.483784242879	-3.7224642643687
7071BC90DFC9	40.482274447199	-3.7208675636343
3872C0E84FD4	40.48188042	-3.7139915427778
BC7670F4ADA7	40.480864881742	-3.7162707498106
001A2B193081	40.481248564067	-3.7201862612773
001A2B96DEA4	40.481151825079	-3.7138479815873
001A2B8A076B	40.478803628333	-3.7115608145833
C0AC54024F79	40.483330344785	-3.7211094068424
001A2B8CBFF3	40.478892527024	-3.7117113032143
5C338ED0C136	40.47958519	-3.7119233926667
E091531C30A2	40.479329577674	-3.7118475053101
00197039DDAC	40.485625151131	-3.7219651749697
3872C047F90E	40.480521095138	-3.7128489501975
8C0CA3298CAC	40.482587645	-3.7210600266667
001A2B649713	40.483497669576	-3.7215061458788
743170AF25EC	40.479472039167	-3.7127703966667
001A2B8BF7EF	40.48383912	-3.7225811190476
00A026816240	40.479495925914	-3.7116661448668
00265BFA7798	40.482451861659	-3.7209185552101
001A2B943B3A	40.481519716667	-3.7206345988542
404A03D74676	40.485099216304	-3.7216223825
8C0CA3232178	40.479964149048	-3.7121662952381
62559C98D924	40.481426959042	-3.7141309987083
28107B8F670E	40.480525945238	-3.7162694180952
C0AC54006F98	40.479092387331	-3.7108593675358
001A2B3D54F2	40.480563659167	-3.7162140416667
001915D3B0D7	40.4836783225	-3.7218533741667
001A2B8D8B35	40.485354824889	-3.721700742
001A2B8BE69E	40.485386665825	-3.7217835765141
64680C0D6FB6	40.481350070769	-3.7161867335897
001A2BAA9A87	40.482725530833	-3.72097016375
001A2B92818E	40.48112937	-3.71382847
74888BAAFDD5	40.479604772102	-3.7111083364827
0013F7787C24	40.484688493152	-3.7212452925758
001A2B80E3C6	40.478728530556	-3.7116355427778
507E5D8B7A4C	40.48110672064	-3.7161022182702
8C0CA3290D88	40.48034368	-3.7134741575
001A2B6FC806	40.480870972667	-3.7158213326667
000138FC9293	40.487594439167	-3.7247333816667
308730DA24D3	40.482241865571	-3.7208787798571
C0AC5401DFF1	40.481469882654	-3.7167678383333
743170F0A754	40.480805489203	-3.713535851727
001A2B8DD07E	40.485404639744	-3.7216814061239
000FCBAB0910	40.480751232407	-3.7133158081987
001A2B6802C2	40.48273093612	-3.7209539456255
001A2BABD543	40.478731911569	-3.7115756645098
64680C55C8F7	40.483434399613	-3.7214197173214
001A2B8708C5	40.481038005818	-3.7159790233642
3872C0CC4930	40.481933891344	-3.7208067232237
8C0CA325CFF5	40.482870062225	-3.720981690546
001970720B97	40.483549783922	-3.7217189907843
001A2B4A1103	40.479320440113	-3.7114731109846
001A2B90ADB3	40.479129691026	-3.7096351517949
C4108A308758	40.484462244333	-3.720930038
001A2BA59C6D	40.481847487917	-3.71845182625
803F5D95B15D	40.484899195867	-3.7215247346667
00264D8CFEE8	40.480677142608	-3.7130355831291
001A2B88C06A	40.482719476691	-3.7209819776843
001A2B8CF6F8	40.4819373555	-3.7135637403333
6416F046A022	40.481829784167	-3.7208811995833
8C0CA323393B	40.484458739587	-3.7211864056749
72C06F43F298	40.48189103	-3.7181716677778
D0AEECF1A38C	40.479945836833	-3.7120597902717
3872C0CA9DD0	40.48169074547	-3.7207587039067
001A2BA4E79D	40.480674728896	-3.715830529026
001A2B92BA33	40.478795162083	-3.7160276937083
14D64DF6812C	40.481591503076	-3.7199308341258
001915D43628	40.479776651739	-3.7124149430549
E0915340A05A	40.481093811295	-3.7161100407764
A021B74E1C28	40.482740565885	-3.7209935758956
001A2B8B7731	40.480846650996	-3.7131870913674
001A2B8DA1B8	40.479511541833	-3.710206763618
841B5EA405E5	40.482022043637	-3.7208513461214
5067F0AA2AE3	40.48136274821	-3.7149185141749
001A2B617771	40.480766388333	-3.7121545863333
8C0CA32B7B6C	40.48081058	-3.71648974
001915D01531	40.481233757627	-3.7199948178627
0019709F2183	40.481453611913	-3.7168015270744
001A2B8DA9A9	40.482019382944	-3.7174082990046
C86C87593256	40.480033344779	-3.7123185729652
001A2B5060C5	40.481213155521	-3.71507672475
001A2B92E8D6	40.479711308958	-3.7120766470833
2CB05DFFA66F	40.481918295821	-3.7180782028486
849CA647BC9C	40.481879006088	-3.7184644532398
507E5D34BBA8	40.481594206667	-3.7130284386667
64680C8218D2	40.482718446896	-3.7209712462083
0026B608B865	40.481874897839	-3.7185314308769
507E5D432704	40.482264570352	-3.7208805228241
3872C0F90454	40.48124737	-3.7128321719048
A4526FDE6AEE	40.481462318065	-3.7198084130765
3872C0C38EBF	40.480329717386	-3.7145889891431
0003C9D16319	40.484193251988	-3.7226856487992
3872C0A98E9D	40.483756898667	-3.7222876295789
000B6BDEFFD7	40.481296840342	-3.7160671118803
0013F7E63196	40.479619367698	-3.7122344146032
00197EB69DA9	40.483868656667	-3.7209645393478
001A2BA596CE	40.481957816111	-3.71328024
001A2BA99AAD	40.484665805	-3.72110762375
001A2B88C4C9	40.484564161653	-3.7212099456474
68B6FC0600D8	40.481707679792	-3.7189479741123
001915D39E64	40.481500862306	-3.7196835295623
001A2BAA3405	40.480568413869	-3.7161876864286
0023F8D1A0AD	40.481003282333	-3.716148447
5C338ED1B694	40.483840549325	-3.7222606951477
5CD9985DD7E4	40.481419311111	-3.7164213405556
001A2B88ABF9	40.48150913424	-3.7187227213298
14D64DF58814	40.481682742121	-3.7189519760914
F88E85021185	40.48064799223	-3.7141222373573
0021960834A5	40.481237034722	-3.7132473963889
0021960834A4	40.481253055214	-3.7133364179567
001A2B92B450	40.485444460825	-3.7220913717645
0021960834A7	40.481323532089	-3.7132924372222
0021960834A6	40.481305440357	-3.7134045405159
001A2B0F8BF8	40.481340815056	-3.714562295037
00013887F91F	40.481937257407	-3.7137097151852
62559CA0CD60	40.480821419152	-3.7161554981212
002354AF02A4	40.48166026	-3.7171553022222
6A6BD36E03E8	40.480170966389	-3.7122966454861
6AE87BAE9354	40.483682931875	-3.721907748125
001915D07FA8	40.48001821815	-3.7124870290385
001A2B97613A	40.48148593975	-3.7141478178333
001A2B8DA9DF	40.486243035	-3.72287696
849CA6436D94	40.481220248723	-3.7161681586601
346BD3A39D51	40.48057002	-3.7143512536111
001A2B8BB178	40.481962588	-3.7132946946667
841B5EB49224	40.482140227768	-3.7208636389966
5C338E0B992B	40.481920701989	-3.7181233051136
3872C0C1F338	40.481173041544	-3.7160016891495
001A2B8DDAA4	40.48145178688	-3.7203931719802
64680CC9786D	40.484911868472	-3.7222493246275
001A2B8F9BF4	40.48550004	-3.72250595
001A2BA4E33D	40.480384765	-3.71233538
FCF52814E571	40.480673935917	-3.7130689285417
3860771C0093	40.479488468333	-3.7128906216667
0024D12D5DB7	40.481871948889	-3.7185818744444
285FDB05C503	40.481390827165	-3.7148861110824
001A2B948131	40.479519683981	-3.7109671685802
1CC63C677D10	40.481991880759	-3.7173193919792
404A039E3780	40.486203386968	-3.7227009885058
507E5D32D6E1	40.481506325333	-3.717016152
64680CF1DA00	40.481201187333	-3.72032692
0002CFDD468D	40.479791579251	-3.7122831901591
C0AC5401B05B	40.480788898403	-3.7140508284247
00222D3E949C	40.48050645	-3.71614887
0023F8C99020	40.478998277602	-3.7117438482456
285FDB0336A3	40.481553377437	-3.7196025718931
3872C0E8E93F	40.481318113254	-3.7148440295554
001A2BA57B08	40.482952941689	-3.7209854294329
001A2B97914A	40.48304082161	-3.7210035925203
00163889E95B	40.485138539084	-3.7216601508059
3872C0BE7598	40.482015271887	-3.7178760053394
0013499DFA60	40.481451932222	-3.716504535
001A7096058E	40.480812169129	-3.7134597476136
001BB104C1AE	40.481765818504	-3.7172137028632
8C0CA3262390	40.48166249981	-3.7190088242381
7071BC7D0608	40.481707875394	-3.7190695683104
C0AC5402F933	40.48261585179	-3.72097906125
001915D5661D	40.479650756842	-3.7122143207641
64680C752AAC	40.481607377778	-3.7144731084722
7071BCCE391A	40.483670989573	-3.7209587606838
F43E618DB0BD	40.481256702389	-3.7151932472514
001556BCF522	40.480218701667	-3.7133984355556
00265A86103F	40.481067658917	-3.7160357096667
00A0267D8540	40.481862567	-3.7132715586667
3872C0812C09	40.479903109391	-3.7116360021002
0024D1160E31	40.47937198911	-3.7102754551553
001A2B5CAEEF	40.48344917031	-3.7210733337013
001E4C4AEBDD	40.479807930781	-3.7116068524971
F43E61A0B1A5	40.48161666303	-3.7207246651515
00265A861041	40.481371915208	-3.7162494897917
001A2B658843	40.480797608095	-3.7135682072381
3039F27909BE	40.481255940784	-3.7150931590196
001A2BA5C362	40.484813600182	-3.7211968309394
C0AC5402E14F	40.479911622222	-3.712167155
001A2B92C915	40.486145783721	-3.7228156341077
001D1A105ABC	40.481221364512	-3.7151487556071
001A2B94166F	40.481167046979	-3.7163551224792
3039F271127E	40.481489650662	-3.7195754463527
80B686CDAC39	40.479777804059	-3.7124320299655
308730DFCA91	40.479478821443	-3.7109656746012
001BB100755B	40.480728804524	-3.7158726585714
2CB05DF23A91	40.481424702356	-3.7197029858046
3872C0A714FB	40.481284994444	-3.7202979148457
001A2BAA7C47	40.482703942764	-3.7209531337358
A4526FEDB492	40.47954158	-3.7126255
0002CF7907D1	40.480941789601	-3.7131781085507
64680C95E1ED	40.47888162	-3.71168312
001B2FB7B8A2	40.481597595789	-3.7194722475033
3872C0FE990F	40.482021526854	-3.7208454973848
5C353B342BCD	40.480271920556	-3.7123421030556
0002CFC38CBB	40.483899942353	-3.7216864482609
7071BC0460E4	40.482841141667	-3.7208929271429
C0AC54002955	40.481248012045	-3.7150961484848
507E5D424D9D	40.478733572778	-3.7116335233333
A021B7D65F83	40.481918373006	-3.7208083634921
00265BF87D58	40.483605714444	-3.7217301183333
001A2B8BF272	40.48522736679	-3.7217379733951
E840F25C6B19	40.484757750769	-3.7212743861966
001A2B47E106	40.48127943931	-3.720138507527
001A2B86F31E	40.484329308366	-3.7210423968627
308730DF6DA3	40.481136840689	-3.7163351873089
0018F8E1AF4F	40.480947594751	-3.7131474696418
2CB05DF77E0A	40.483227588305	-3.7211163528821
404A03A7E7D8	40.480417443644	-3.714323964
E840F262465D	40.483537789716	-3.7216634010638
5C338ED35143	40.481108739	-3.715457844
001A2BADD24A	40.48423102701	-3.7215850660392
001A2BAA0914	40.482052061384	-3.7175426141723
F83DFF7CC437	40.479299589393	-3.7111261945313
A4526FE01866	40.481964382222	-3.7174010605556
001A2BAA84B0	40.479807387775	-3.7102674396746
5C338ED248F0	40.479656623728	-3.7115647829971
001A2B533A7E	40.480264482417	-3.7123343800417
8C0CA329FD3E	40.480461942	-3.7124315886667
001DD91AA5A5	40.481326506778	-3.7128172256667
80B686CF6DC3	40.485554282639	-3.7223479879514
001A2B80D695	40.483901376053	-3.7212331382018
00248C046B29	40.48136742858	-3.7198610583488
E0CB4E61DF21	40.48112649381	-3.7160342595576
001A2B02D9F6	40.481541066999	-3.7199896901424
5C338EE474A6	40.48157649067	-3.720669924226
001915CFE8A0	40.480554183333	-3.7161950026667
00A026806608	40.481021210263	-3.7165858414717
849CA65B76C0	40.479575688854	-3.7100940792305
001A2BA59051	40.479488163111	-3.7106761766667
849CA64E27F6	40.483046136606	-3.720994922326
849CA6258178	40.481279404444	-3.7142233177778
0023F8D96305	40.481762140061	-3.7171338568227
3872C0A31555	40.480585168889	-3.7159945362222
001BB10075AC	40.481839436494	-3.7179574952601
DC0B1A8ECC3A	40.483722975769	-3.7223195778205
D0AEECDB9B64	40.484709457049	-3.7212901014236
DC9FDB2E13D2	40.480926488028	-3.7133572436753
7071BC8472CC	40.481556266667	-3.7129638844444
D0AEECDF4174	40.478954880417	-3.7117083325
001A2BA5129C	40.480827121667	-3.7158612925
C0AC54020588	40.481459276601	-3.7168478384841
001970687152	40.481264300565	-3.7201788323387
0018E7BE02FE	40.479985554726	-3.712558743878
849CA65BBB10	40.4812773375	-3.7199377608333
0023F8BF473A	40.479250973333	-3.7095772085185
404A0382C22B	40.48026647119	-3.7126000389286
001A2B500DF1	40.478912053419	-3.7117072811966
308730E0A821	40.485590656471	-3.7220829647059
001F9F756957	40.479564225926	-3.7109685937037
404D8EFF80CC	40.481705298198	-3.7174806770979
0002CFDCA08B	40.483546421242	-3.7217220375817
3039F2789B72	40.480531004872	-3.7163339464103
00A0267F1FE0	40.480713222449	-3.7127434583864
00222D0B1F25	40.481292360032	-3.7202852203788
A021B7D18686	40.481701571319	-3.7190113077778
38607732E2CE	40.481729985833	-3.718883596746
F88E85057807	40.482782567393	-3.7209637799765
74888B99D491	40.47972319875	-3.7123993933333
3872C04AEA51	40.479502507343	-3.7121823151253
00A05715FF80	40.481611198714	-3.7143052654935
FCF528150601	40.485343922613	-3.7219426493093
64680CC887C8	40.480778716667	-3.7158915371429
C8D15E65A6E8	40.481060925789	-3.7126703285965
001A2B927C04	40.481517924	-3.713461913
002722BC292A	40.480932819788	-3.7144766093875
001915D59798	40.48261799887	-3.7209131495638
001D1A0E19B2	40.4818155735	-3.7172117219697
8C0CA32BAEB2	40.481890679907	-3.7184177455093
001A2B158EC7	40.4797776225	-3.7120618029167
001A2B8CF2DC	40.483732733778	-3.7223639735556
7071BCB4349B	40.480827121667	-3.7158612925
8C0CA325CC95	40.483031414895	-3.7209897956607
3872C0C41688	40.481844342824	-3.7185401483135
001A2B86DDAE	40.47969242	-3.71243745
001915CFE8EF	40.479356198265	-3.7103824680218
001A2B8DDFE4	40.483264838156	-3.7210819224489
001915C907E8	40.480528509047	-3.7159669023495
E4C14674389A	40.481237003199	-3.7136151282479
001A2BAA4981	40.480664433019	-3.7160930803145
8C0CA32C2908	40.481134263056	-3.7164100733333
7071BCA677D9	40.481963029856	-3.7208085751771
0022153079BA	40.48141790173	-3.7164979099975
8C0CA324ED1F	40.484927215	-3.7215662
001A2B51780B	40.483766780933	-3.7221995557047
001A2B89FBFA	40.480239862222	-3.7128728423016
2CB05DDDD978	40.483451506771	-3.7214281344792
001A2B977ED2	40.48067300322	-3.7161655244318
001A2B944C31	40.481948615632	-3.7132811624138
5C338EE078E2	40.478718175	-3.7116454770833
2CB05DE6AF9F	40.48201162145	-3.7208157917869
E091531C1004	40.48075502	-3.7164507
008EF2C6D6DC	40.481627568333	-3.7130443522222
D0AEECDBAF50	40.481936649583	-3.7184929766667
001A2B6B4CA7	40.480431009744	-3.7124179559829
00265BDC7438	40.481231103333	-3.7140679524242
0019705A15D6	40.485132412641	-3.7216772485714
001A2B942712	40.481670335209	-3.720323456517
E091532D03C8	40.479674651927	-3.7116379475324
C86C87550AD6	40.479248505364	-3.711888227231
0002CF5F114D	40.484971782415	-3.7218334069193
BC1401712AD8	40.481914655894	-3.7180675879636
00A0267C82E0	40.484704820667	-3.7211788826667
00A0267D698C	40.481537809549	-3.7197086742986
02265A4C245E	40.479664496496	-3.7113717698077
002163BCA039	40.48133397	-3.7203538777778
001A2B151995	40.480932964861	-3.7146940060985
3872C09A77EB	40.481955553784	-3.713367377027
E0915369ACA2	40.481799885	-3.714177345
0023F8BADA81	40.4797185075	-3.71308091625
001A2B428EA0	40.481632394123	-3.7139157102222
002163CBAEE1	40.481542098667	-3.719507698
000B6BDEFFBF	40.481496505859	-3.7166559550505
008EF2C691C2	40.481416895	-3.720457555
64680C83F760	40.4813029725	-3.72021718
5067F0862375	40.480553525942	-3.7162309594203
0002CF7F9CD0	40.481017902667	-3.7126687926667
308730DF71D1	40.479437230833	-3.7121289927879
001915C8FDAD	40.481574660439	-3.7169451264583
743170C11F40	40.485472700417	-3.7218874714583
3872C0B17144	40.480513625026	-3.712459250388
D0AEECD5DA3C	40.481008319348	-3.7161710343197
001A2BA58794	40.481379458747	-3.7148964360202
001A2B927C43	40.481423824031	-3.7168755258915
C03F0EFE5207	40.48502849	-3.72169112
3872C0C9D544	40.481330769906	-3.7167295428133
404A037B0140	40.479125955757	-3.7109190794788
